-2.5787260360394881E-01	-5.6580382318926037E-01	
+3.2091332152642515E-01	+3.5402624136576805E-01	
-2.3967610049666081E-02	-3.0570875461900376E-02	
+8.8752825273366275E-03	+1.3145520220829883E-02	
-1.6939552450563545E-02	-7.9644495335291221E-03	
